,Published,User,Comment,comment_trans,Positive,Negative,Neutral,Compound,comment_clean,klasifikasi,klasifikasi_bayes
455,2023-11-17T09:12:21Z,@budiantohutapea6306,Sudahlah...itukan muslim...kalau menolong umat muslim jangan pilihÂ²..kalau palestina anda seperti kesurupan menolongnya.wahai kaum muslim rohingya anda tertindas lalu datang ke saudaramu muslim tapi kaummu ditolak...ingatlah Tuhan Melihat perbuatan mereka.Tuhan akan menghajar orangÂ² yg congkak hatinya. baik mendatangkan gempa bumi dan tsunami.,Never mind  is Muslim  if you help Muslims dont choose  if your Palestine is like possessed Your Rohingya Muslims are oppressed and then come to your brother Muslim but your people are rejected  Remember God to see their actions God will beat up people who are proud of their hearts Good earthquake and tsunami,0.23,0.089,0.681,0.8555,never mind is muslim if you help muslims dont choose if your palestine is like possessed your rohingya muslims are oppressed and then come to your brother muslim but your people are rejected remember god to see their actions god will beat up people who are proud of their hearts good earthquake and tsunami,Positif,Positif
456,2023-11-17T09:11:58Z,@thefourthchairman4151,"Terserah warga aceh mau bersikap gmn, yg bukan warga aceh gak usah kebanyakan bacot, kecuali di rumah lu udah ada melihara gembel dan gelandangan, baru lu boleh komen",It is up to the people of Aceh to behave who are not Acehnese there is no need for mostly bacot,0.0,0.099,0.901,-0.296,it is up to the people of aceh to behave who are not acehnese there is no need for mostly bacot,Positif,Positif
457,2023-11-17T09:11:21Z,@johanjojo2380,Rohingya dgn Palestina berbeda perlakuan. Padahal sama-sama muslim. Katanya sesama islam wajib saling menolong. ð,Rohingya with Palestine are different treatment Even though both are Muslims He said fellow Muslims must help each other ð,0.124,0.0,0.876,0.4019,rohingya with palestine are different treatment even though both are muslims he said fellow muslims must help each oth,Netral,Netral
458,2023-11-17T09:11:00Z,@ceritaaida19,lama lama penuh rohinggya di aceh... Kalo terusan diterima,a long time full of Rohingingya in Aceh  if the canal is accepted,0.149,0.0,0.851,0.2732,a long time full of rohingingya in aceh if the canal is accept,Positif,Positif
459,2023-11-17T09:10:41Z,@nuriamawadah361,Sebenarnya sesama muslim itu saudara suku Rohingya di Myanmar dibunuh oleh militer Myanmar sebenarnya kasian,Actually fellow Muslims were Rohingya brothers in Myanmar killed by the Myanmar military,0.0,0.273,0.727,-0.6705,actually fellow muslims were rohingya brothers in myanmar killed by the myanmar militari,Negatif,Netral
460,2023-11-17T09:07:52Z,@Themaniysvshshsbxbjsnsanzjwiws,"Semoga ada yang memperdulikannya. Karna itu hak atas manusia. Hak atas eksistensi. Seperti layaknya Rempang, juga kasus Internasional Palestina. Pemerintah juga pemda, otoritas aceh,pemerinth nasional  tidak boleh menitup mata tentang ini. Mereka semua itu adalah korban yang diusir rumahnya dan terjadi pembantaian layaknya palestina, tak tahan jadi lari.",Hopefully someone cares about it Because thats the right to humans The right to existence Like Rempang as well as the International Palestinian case The government is also a regional government Aceh authorities national government must not be in the eye about this They are all victims who were expelled by their homes and massacres like Palestine could not stand running,0.183,0.061,0.756,0.8176,hopefully someone cares about it because thats the right to humans the right to existence like rempang as well as the international palestinian case the government is also a regional government aceh authorities national government must not be in the eye about this they are all victims who were expelled by their homes and massacres like palestine could not stand run,Positif,Positif
461,2023-11-17T09:05:26Z,@user-ho5vs3rw7m,"Sesama muslim emg harus saling membantu. &amp; rakyat aceh sudah berbaik hati dengan membantu saudara kita sesama muslim dari rohingya. Silahkan saudara dari rohingya melanjutkan perjalanannyað<br>Dan jangan membangun rumah apalagi membangun desa yg diisi oleh saudara2 rohingya, karena kami sudah cukup melihat &amp; belajar dari saudara muslim yang ada di malaysiað",Fellow Muslims must help each other  amp The people of Aceh have been kind by helping our fellow Muslims from Rohingya Please relatives from Rohingya to continue their journeyð br And dont build a house let alone build a village filled by Rohingya brothers because weve seen enough  amp Learning from Muslim brothers in Malaysiað,0.175,0.033,0.792,0.8225,fellow muslims must help each other amp the people of aceh have been kind by helping our fellow muslims from rohingya please relatives from rohingya to continue their journey br and dont build a house let alone build a village filled by rohingya brothers because weve seen enough amp learning from muslim brothers in malaysia,Positif,Positif
462,2023-11-17T09:03:38Z,@YahGoh-od2nf,Mereka saudara se iman mereka juga manusia.. Waktu aceh musibah siapa yang bantu apa afa keluarga kau sendiri yang bantu.. Gunakan akal sehat dunia ini untuk semua manusia bukan kita bikin ini semua punya allah bukan kamu punya bukan pula aku punya... <br><br>Jagan seperti zionis. Kau..,They are their faith and human beings Br br Jagan is like a Zionist You,0.306,0.0,0.694,0.6486,they are their faith and human beings br br jagan is like a zionist i,Netral,Netral
463,2023-11-17T09:02:52Z,@abdulos5912,"Sebagai saudara seiman , harusnya saling bantu..seandainya setiap keluarga di Aceh menampung 1 keluarga pengungsi Rohingnya , jadikan sebagai keluarga..pahalanya besar",As a brothers and sisters you should help each other  if every family in Aceh accommodates 1 family of Rohingnya refugees make it a family ,0.105,0.0,0.895,0.4019,as a brothers and sisters you should help each other if every family in aceh accommodates family of rohingnya refugees make it a famili,Negatif,Negatif
464,2023-11-17T09:01:29Z,@Joker-vb9tn,"jangan lihat sekarang....<br>mereka ini kedepannya pasti akan jadi masalah...<br>sekarang aja pengungsi terdahulu,udah mulai buat msh... demo...ikut campur urusan negara indonesia...<br>bukan tida kasihan, tp kalau maen terima2 aja salah...",Dont see now  they will definitely be a problem in the future  now the previous refugees have started to make it still  Demo  interfere in the affairs of the Indonesian state  br Its not sorry but if you want to accept it wrong ,0.14,0.108,0.753,-0.0487,dont see now they will definitely be a problem in the future now the previous refugees have started to make it still demo interfere in the affairs of the indonesian state br its not sorry but if you want to accept it wrong,Negatif,Negatif
465,2023-11-17T09:00:24Z,@fanchobrigatista6847,Kasian ya...,Sorry ,0.0,0.565,0.435,-0.0772,sorri,Netral,Netral
466,2023-11-17T08:59:34Z,@ukhtysarirahmanofficial3187,Dimana hati sesama muslim<br>Patut dipertanyakan,Where the hearts of fellow Muslims br are questionable,0.0,0.216,0.784,-0.296,where the hearts of fellow muslims br are quest,Netral,Netral
467,2023-11-17T08:54:42Z,@ukhtysarirahmanofficial3187,Sesama islam bersaudara..<br>Miris lihat nya,Fellow Muslims siblings  br Sad see it,0.0,0.307,0.693,-0.4767,fellow muslims siblings br sad see it,Negatif,Netral
468,2023-11-17T08:51:14Z,@RifaniFani-er5fn,"Jangan diterima  berbahaya buat orang kampung aceh sensiri .suruh pergi secepatnya nanti ada orangÂ² tengkolang yg ambil  bisa kluyuran di kota.liat anakÂ² banyak ,bikin anak tidak kiraÂ² dimana aja klo mau.",Do not be accepted dangerous for the people of Aceh Sensiri village All of them go away as soon as possible there will be people who take it to be able to get in the city There are many children making children do not think anywhere if they want,0.075,0.035,0.89,0.2593,do not be accepted dangerous for the people of aceh sensiri village all of them go away as soon as possible there will be people who take it to be able to get in the city there are many children making children do not think anywhere if they w,Positif,Positif
469,2023-11-17T08:51:12Z,@SulisBass-fx2ws,Naaah....yg koar koar bela palestina mana....tuuu suku Rohingya beragama Islam nggak kalian bantu ...,Naaah  the coar is the palestinian defending  you dont help the Rohingya tribe  you dont help ,0.0,0.201,0.799,-0.5448,naaah the coar is the palestinian defending you dont help the rohingya tribe you dont help,Netral,Netral
470,2023-11-17T08:51:12Z,@salhuddinabu5508,Kasiannya  ya allah,The trouble is O Allah,0.0,0.474,0.526,-0.4019,the trouble is o allah,Negatif,Netral
471,2023-11-17T08:47:46Z,@user-vi9mw2iz6k,Bgmana kalau yg dtng warga palestina....demi kmanusiaan tutup mata....aneh memang palestina dibela mati matian ....ð¢ð¢,How about the people who are Palestinians  for the sake of humanity closes their eyes  strangely indeed Palestinians are defended dead  ð¢ð¢ ð¢ð¢ ð¢ð¢ ð¢ð¢ ð¢ð¢ ð¢ð¢,0.0,0.188,0.812,-0.7579,how about the people who are palestinians for the sake of humanity closes their eyes strangely indeed palestinians are defended dead,Negatif,Negatif
472,2023-11-17T08:39:53Z,@Franscabe,harus ditolakkk.mereka ini sngt berbhyaa..contoh dimlysiia..sdh dikuasai.pemerintah hrus tegass....juga rakyat hrus tegas.jgn smpai terjdi kyk dimlysia...,must be rejected,0.0,0.623,0.377,-0.5106,must be reject,Netral,Netral
473,2023-11-17T08:39:07Z,@bshuhfnj8073,"Mana nih yg tereak tereak atas nama islam,  itu pengungsi muslim,  coba ente kasih pendapat",Which is the one that was made in the name of Islam it was a Muslim refugee try to give you an opinion,0.0,0.0,1.0,0.0,which is the one that was made in the name of islam it was a muslim refugee try to give you an opinion,Netral,Positif
474,2023-11-17T08:38:15Z,@yunidjengkelin2471,Dimalaysia..anak2 Rohingya pada berani minta2..trus berani ngrlawan penduduk pribumi aslinya..jgn dikasih tempat...nanti ngelunjak..,Dimalaysia  the Rohingya children dare to ask for  then dare to fight the original indigenous inhabitants  then given a place  later it will support ,0.153,0.08,0.767,0.34,dimalaysia the rohingya children dare to ask for then dare to fight the original indigenous inhabitants then given a place later it will support,Positif,Positif
475,2023-11-17T08:36:45Z,@alimlkblk2834,Jangan biar kan di negara kita..takut nya nanti bikin onar,Dont let it be in our country  the trial will make trouble,0.0,0.184,0.816,-0.4019,dont let it be in our country the trial will make troubl,Netral,Netral
476,2023-11-17T08:35:36Z,@unggulwicaksono6375,Pemerintah setempat kemana???,Where is the local government ,0.0,0.0,1.0,0.0,where is the local govern,Netral,Netral
477,2023-11-17T08:31:41Z,@FaizsDIY,Kat malaysia ni berpusu2 diorg ada.dah mcm diorg dah.mula2 je masuk buat muka kesian.tapi bila dah lama.diorg buat buta buat pekak je org kita marah.diorg buat mcm diorg punya.kepala batu.,Kat Malaysia is a diorg there is a mcm diorg,0.0,0.0,1.0,0.0,kat malaysia is a diorg there is a mcm diorg,Netral,Netral
478,2023-11-17T08:26:00Z,@ninjodsgameplayer3022,"sebenarnya dari sekian lama bertahun2, kenapa pula mereka keluar dari negaranya trus mengungsi kenegara lain ?? apa alasannya coba ? padahal udah bertahun2 perasaan masalah miyanmar itu udah aman2 aja",Actually for a long time why did they come out of their country and then evacuate other countries  What is the reason try even though for years the feeling of the problem of Miyanmar is already safe,0.119,0.065,0.817,0.3049,actually for a long time why did they come out of their country and then evacuate other countries what is the reason try even though for years the feeling of the problem of miyanmar is already saf,Negatif,Positif
479,2023-11-17T08:23:31Z,@OjiEscream-ld3ws,Terima jh sementara sarat pake waktu kasihan mereka apa LG kt 2 muslim mf ni,Accept jh while full of time using their sorry time or lg 2 Muslim mf ni,0.154,0.077,0.769,0.3182,accept jh while full of time using their sorry time or lg muslim mf ni,Negatif,Netral
480,2023-11-17T08:23:06Z,@ismailiis,Israel di tanah aceh,Israel in Aceh Land,0.0,0.0,1.0,0.0,israel in aceh land,Netral,Netral
481,2023-11-17T08:21:47Z,@firandajuli590,Ayo ace jangan kasih kesempatan lagi tolak aja,Come on Ace dont just give you a chance to reject,0.157,0.213,0.63,-0.1779,come on ace dont just give you a chance to reject,Netral,Netral
482,2023-11-17T08:21:02Z,@ritaandriyani423,"Sebenarnya warga aceh tidak tega melihat mereka, tapi kejadian yg ada dipalestina membuat warga aceh mrasa was2 utk menampung mreka tinggal berlama2 di Aceh, terlebih warga aceh bnyk yg merasa curiga krn setiap tahun rombongan Rohingya slalu dtng ke aceh, dn perlu diketahui beberapa thn yg lalu di aceh pernah mnampung saudara kt Rohingya dlm wkt yg lama dn sbagian dari mreka bnyk yg ktahuan lari dari tmpt yg disediakan dn bertebaran kmana2, jdi wajar jika Aceh mrasa was2..<br><br>Tapi percayalah kami orang aceh dlm hati sebenarnya tdk tega tp rasa was2 itu juga ada stelah berkaca dari sejarah Palestina..",Actually the people of Aceh could not bear to see them but the events that were in the dipalestina made the people of Aceh feel asleep to accommodate they lived in Aceh especially the people of Aceh who felt suspicious because every year the Rohingya group was always going to Aceh and needed a few years ago In Aceh you have accommodated brothers and sisters in the old time and parts of them they have run away from the tmpt provided and it is scattered so it is natural that Aceh feels like it is2  br the heart but the sense of was2 there was also after reflecting on the history of Palestine ,0.057,0.027,0.916,0.564,actually the people of aceh could not bear to see them but the events that were in the dipalestina made the people of aceh feel asleep to accommodate they lived in aceh especially the people of aceh who felt suspicious because every year the rohingya group was always going to aceh and needed a few years ago in aceh you have accommodated brothers and sisters in the old time and parts of them they have run away from the tmpt provided and it is scattered so it is natural that aceh feels like it is2 br the heart but the sense of was2 there was also after reflecting on the history of palestin,Netral,Positif
